Annuncio,Link,Prezzo,Anni,Immatricolazione,Chilometraggio,Cambio,Carburante,CV,Allestimento,Allestimento_unificato,Modello,Venditore,Distanza,Comune,CAP,Regione,Area
BMW Serie 1 5 Porte 118 i Msport DCT,https://www.automobile.it/parma-bmw-serie-1-5-porte-118-msport-dct/180793999,27200,4,2021,72,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,65,parma,43121,Emilia-Romagna,Nord-est
BMW 118 d 5p. Msport,https://www.automobile.it/beinasco-bmw-118-d-5p-msport/180383056,27399,3,2022,44,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,283,beinasco,10092,Piemonte,Nord-ovest
BMW 118 d 5p. Msport,https://www.automobile.it/collesalvetti-bmw-118-d-5p-msport/180375235,27399,3,2022,44,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,130,collesalvetti,57014,Toscana,Centro
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/pordenone-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180433566,27400,4,2021,92,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,186,pordenone,33170,Friuli-Venezia Giulia,Nord-est
BMW Serie 1 (F40) - 116d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-116d-5p-msport/180166457,27400,3,2022,100,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,101,capannori,55012,Toscana,Centro
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/settimo-torinese-bmw-serie-1-f40-diesel-118d-msport-auto/180854185,27400,4,2021,29,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,270,settimo torinese,10036,Piemonte,Nord-ovest
BMW Serie 1 118D MSPORT AUTO,https://www.automobile.it/verona-bmw-serie-1-118d-msport-auto/180403459,27400,4,2021,92,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,86,verona,37121,Veneto,Nord-est
BMW Serie 1 (F40) - 116d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-116d-5p-msport/180166586,27400,3,2022,100,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,98,vinci,50059,Toscana,Centro
BMW 118 d 5p. Msport,https://www.automobile.it/milano-bmw-118-d-5p-msport/179964837,27499,3,2022,50,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW 116 d 5p. Msport,https://www.automobile.it/cercola-bmw-116-d-5p-msport/178979656,27500,4,2021,47,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,498,cercola,80040,Campania,Sud
BMW Serie 1 116d Msport auto,https://www.automobile.it/trento-bmw-serie-1-116d-msport-auto/177199637,27500,5,2020,38,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,156,trento,38121,Trentino-Alto Adige/Südtirol,Nord-est
BMW 118 i 5p. Sport Automatica,https://www.automobile.it/pieve-soligo-bmw-118-5p-sport-automatica/179909057,27500,4,2021,31,automatico,Benzina,136,Sport Line,Middle,118i,Rivenditore,159,pieve soligo,31053,Veneto,Nord-est
BMW Serie 1 116d 5p. M Sport,https://www.automobile.it/amantea-bmw-serie-1-116d-5p-m-sport/179876869,27500,4,2021,39,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,738,amantea,87032,Calabria,Sud
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/cisterna-latina-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/179962051,27500,4,2021,78,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,368,cisterna latina,4012,Lazio,Centro
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/frosinone-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180002864,27500,4,2021,78,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,381,frosinone,3100,Lazio,Centro
Bmw 118 118d 5p. Msport Exterior,https://www.automobile.it/moiano-bmw-118-118d-5p-msport-exterior/180156847,27500,4,2021,60,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,486,moiano,82010,Campania,Sud
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/brescia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/179034675,27500,2,2023,108,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,121,brescia,25121,Lombardia,Nord-ovest
BMW Serie 1 F40 Diesel 118d auto,https://www.automobile.it/settimo-torinese-bmw-serie-1-f40-diesel-118d-auto/180671689,27500,4,2021,90,automatico,Diesel,150,M,Performance,118d,Rivenditore,270,settimo torinese,10036,Piemonte,Nord-ovest
BMW Serie 1 F40 118d Msport auto,https://www.automobile.it/bari-bmw-serie-1-f40-118d-msport-auto/180677629,27500,4,2021,60,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,611,bari,70121,Puglia,Sud
BMW Serie 1 5 Porte 116 d SCR Msport DCT,https://www.automobile.it/rovigo-bmw-serie-1-5-porte-116-d-scr-msport-dct/180749033,27500,3,2022,81,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,68,rovigo,45100,Veneto,Nord-est
Bmw 116 116d 5p. Msport,https://www.automobile.it/comacchio-bmw-116-116d-5p-msport/180779943,27500,3,2022,81,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,83,comacchio,44022,Emilia-Romagna,Nord-est
BMW 120 d xDrive 5p. Msport,https://www.automobile.it/san-dona-piave-bmw-120-d-xdrive-5p-msport/180820026,27500,5,2020,99,automatico,Diesel,190,M Sport,Sport,120d xDrive,Rivenditore,155,san dona piave,30027,Veneto,Nord-est
BMW Serie 1 (F40) 118d 5p. Msport,https://www.automobile.it/viadana-bmw-serie-1-f40-118d-5p-msport/180843795,27500,4,2021,85,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,56,viadana,46019,Lombardia,Nord-ovest
Bmw 118 118d 5p. Msport,https://www.automobile.it/montecatini-terme-bmw-118-118d-5p-msport/180624020,27500,5,2020,56,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,91,montecatiniterme,51016,Toscana,Centro
BMW Serie 1 F40 - 118i Msport 140cv auto,https://www.automobile.it/cuneo-bmw-serie-1-f40-118i-msport-140cv-auto/180649704,27500,5,2020,58,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,286,cuneo,12100,Piemonte,Nord-ovest
BMW - Serie 1 - 118d 5p. M Sport,https://www.automobile.it/isola-liri-bmw-serie-1-118d-5p-m-sport/180216106,27600,4,2021,55,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,386,isola liri,3036,Lazio,Centro
BMW Serie 1 118i 5p. Msport Auto.,https://www.automobile.it/milano-bmw-serie-1-118i-5p-msport-auto/180782382,27600,3,2022,29,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW Serie 1 118i 5p. Msport Auto.,https://www.automobile.it/milano-bmw-serie-1-118i-5p-msport-auto/180812892,27600,3,2022,39,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW 118 d 5p. Msport,https://www.automobile.it/firenze-bmw-118-d-5p-msport/179965571,27699,3,2022,50,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,99,firenze,50121,Toscana,Centro
BMW 118 d 5p. Msport,https://www.automobile.it/roma-bmw-118-d-5p-msport/179965392,27699,3,2022,50,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,326,roma,118,Lazio,Centro
BMW 118 d 5p. Msport,https://www.automobile.it/bari-bmw-118-d-5p-msport/179964728,27699,3,2022,50,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,611,bari,70121,Puglia,Sud
"Bmw 118i Msport Full, prezzo reale, no vincoli, Tagl. Bmw",https://www.automobile.it/roma-bmw-118i-msport-full-prezzo-reale-vincoli-tagl-bmw/179313546,27700,2,2023,16,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,326,roma,118,Lazio,Centro
"BMW Serie 1 118d 5p. M Sport tua a 344,00 al mese",https://www.automobile.it/castellanza-bmw-serie-1-118d-5p-m-sport-344-00-mese/179968610,27800,2,2023,70,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,204,castellanza,21053,Lombardia,Nord-ovest
BMW Serie 1 5 Porte 116 d SCR Msport DCT,https://www.automobile.it/matera-bmw-serie-1-5-porte-116-d-scr-msport-dct/180468600,27800,4,2021,70,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,630,matera,75100,Basilicata,Sud
"BMW 118 iA 5p. AUTO Msport ""18 M SPORT/BLACK LINE/OK NEOPA",https://www.automobile.it/savigliano-bmw-118-ia-5p-auto-msport-18-m-sport-black-line-ok-neopa/180173364,27800,1,2024,16,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,275,savigliano,12038,Piemonte,Nord-ovest
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/pesaro-bmw-serie-1-f40-diesel-118d-msport-auto/180490902,27800,3,2022,63,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,164,pesaro,61121,Marche,Centro
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/rimini-bmw-serie-1-f40-diesel-118d-msport-auto/180494515,27800,3,2022,63,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,132,rimini,47921,Emilia-Romagna,Nord-est
BMW Serie 1 F40 - 116d Msport auto,https://www.automobile.it/cuneo-bmw-serie-1-f40-116d-msport-auto/180671221,27800,3,2022,68,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,286,cuneo,12100,Piemonte,Nord-ovest
Bmw 120d 5p. Msport,https://www.automobile.it/velletri-bmw-120d-5p-msport/180799046,27890,4,2021,66,automatico,Diesel,190,M Sport,Sport,120d,Rivenditore,356,velletri,49,Lazio,Centro
BMW 118 d 5p. Msport KM 37.000,https://www.automobile.it/adrano-bmw-118-d-5p-msport-km-37-000/178481298,27890,4,2021,37,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,837,adrano,95031,Sicilia,Isole
Bmw 116 116d 5p. Msport,https://www.automobile.it/cecina-bmw-116-116d-5p-msport/179902924,27900,3,2022,74,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,158,cecina,57023,Toscana,Centro
BMW Serie 1 5 Porte 116 d SCR Msport DCT,https://www.automobile.it/paglieta-bmw-serie-1-5-porte-116-d-scr-msport-dct/180193248,27900,5,2020,53,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,389,paglieta,66020,Abruzzo,Sud
BMW 116 i 5p. Business Advantage,https://www.automobile.it/cagliari-bmw-116-5p-business-advantage/180346124,27900,1,2024,23,automatico,Benzina,109,Advantage,Base,116i,Rivenditore,628,cagliari,9121,Sardegna,Isole
BMW Serie 1 5 Porte 116 i Sport DCT,https://www.automobile.it/paglieta-bmw-serie-1-5-porte-116-sport-dct/180323487,27900,2,2023,31,automatico,Benzina,109,Sport Line,Middle,116i,Rivenditore,389,paglieta,66020,Abruzzo,Sud
BMW 120 d 5p. Business Advantage,https://www.automobile.it/bastia-umbra-bmw-120-d-5p-business-advantage/179320845,27900,4,2021,70,automatico,Diesel,190,Advantage,Base,120d,Rivenditore,210,bastia umbra,6083,Umbria,Centro
Bmw 118 118d 5p. Msport,https://www.automobile.it/rovigo-bmw-118-118d-5p-msport/180587312,27900,5,2020,60,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,68,rovigo,45100,Veneto,Nord-est
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-118d-5p-msport/180320599,27900,4,2021,62,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,101,capannori,55012,Toscana,Centro
BMW Serie 1 5 Porte 116 i Sport DCT,https://www.automobile.it/perugia-bmw-serie-1-5-porte-116-sport-dct/180642598,27900,2,2023,33,automatico,Benzina,109,Sport Line,Middle,116i,Rivenditore,200,perugia,6121,Umbria,Centro
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/arcene-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180761484,27900,4,2021,35,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,156,arcene,24040,Lombardia,Nord-ovest
Bmw 118 118i 5p. Msport,https://www.automobile.it/chivasso-bmw-118-118i-5p-msport/180779213,27900,3,2022,13,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
Bmw 118 118i 5p. Msport,https://www.automobile.it/chivasso-bmw-118-118i-5p-msport/180779220,27900,2,2023,15,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
Bmw 118 118i 5p. Msport,https://www.automobile.it/chivasso-bmw-118-118i-5p-msport/180779231,27900,2,2023,18,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
Bmw 120 120d xDrive 5p. Msport,https://www.automobile.it/ronzone-bmw-120-120d-xdrive-5p-msport/180782327,27900,4,2021,99,automatico,Diesel,190,M Sport,Sport,120d xDrive,Rivenditore,195,ronzone,38010,Trentino-Alto Adige/Südtirol,Nord-est
BMW Serie 1 5 Porte 118 d SCR Sport Steptronic,https://www.automobile.it/elmas-bmw-serie-1-5-porte-118-d-scr-sport-steptronic/180216337,27900,4,2021,98,automatico,Diesel,150,Sport Line,Middle,118d,Rivenditore,623,elmas,9067,Sardegna,Isole
BMW 118 i 5p. 136CV Msport Steptronic *PROMO PARISI GROUP*,https://www.automobile.it/monza-bmw-118-5p-136cv-msport-steptronic-promo-parisi-group/180807278,27900,1,2024,20,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,178,monza,20900,Lombardia,Nord-ovest
BMW 118 118i Msport 136cv auto,https://www.automobile.it/mornasco-bmw-118-118i-msport-136cv-auto/180814454,27900,1,2024,10,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,203,fino mornasco,22073,Lombardia,Nord-ovest
BMW Serie 1 F40 118d Msport auto,https://www.automobile.it/lamezia-terme-bmw-serie-1-f40-118d-msport-auto/179095276,27900,4,2021,75,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,764,lamezia terme,88046,Calabria,Sud
Bmw 118 118i 5p. Msport Virtual,https://www.automobile.it/chivasso-bmw-118-118i-5p-msport-virtual/180837179,27900,3,2022,21,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
Bmw 118 118i 5p. Msport,https://www.automobile.it/chivasso-bmw-118-118i-5p-msport/180837156,27900,3,2022,21,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
Bmw 118 118i 5p. Msport VIRTUAL,https://www.automobile.it/chivasso-bmw-118-118i-5p-msport-virtual/180837204,27900,3,2022,15,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
Bmw Serie 1 Msport 118d Sdrive 2021,https://www.automobile.it/petralia-soprana-bmw-serie-1-msport-118d-sdrive-2021/180849439,27900,4,2021,90,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,802,petralia soprana,90026,Sicilia,Isole
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-118d-5p-msport/179753968,27900,2,2023,104,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,101,capannori,55012,Toscana,Centro
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-118d-5p-msport/179753994,27900,2,2023,104,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,98,vinci,50059,Toscana,Centro
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-118d-5p-msport/180320631,27900,4,2021,62,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,98,vinci,50059,Toscana,Centro
BMW Serie 1 116d 5p. M Sport Aut.,https://www.automobile.it/roma-bmw-serie-1-116d-5p-m-sport-aut/180491135,27950,4,2021,34,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,326,roma,118,Lazio,Centro
Bmw 118 118d 5p. Msport AUTOMATICO,https://www.automobile.it/grosseto-bmw-118-118d-5p-msport-automatico/179842793,27950,4,2021,59,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,211,grosseto,58100,Toscana,Centro
BMW 118D MSPORT 2.0cc 150CV,https://www.automobile.it/villa-tirano-bmw-118d-msport-2-0cc-150cv/180769858,27990,4,2021,49,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,188,villa tirano,23030,Lombardia,Nord-ovest
BMW 118 d 5p. Msport,https://www.automobile.it/volla-bmw-118-d-5p-msport/180775394,27990,4,2021,11,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,495,volla,80040,Campania,Sud
Bmw 118 118d 5p. Msport,https://www.automobile.it/lentini-bmw-118-118d-5p-msport/180806001,27990,3,2022,90,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,881,lentini,96016,Sicilia,Isole
Bmw 120 120i 5p. Msport,https://www.automobile.it/milano-bmw-120-120i-5p-msport/180852888,27990,3,2022,55,automatico,Benzina,178,M Sport,Sport,120i,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
Bmw 118i 5p. Msport Navi Pelle Parziale,https://www.automobile.it/roma-bmw-118i-5p-msport-navi-pelle-parziale/180831293,27999,2,2023,40,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,326,roma,118,Lazio,Centro
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-118d-5p-msport/180571249,28000,4,2021,85,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,101,capannori,55012,Toscana,Centro
BMW 118D M SPORT UNICO PROPRIETARIO,https://www.automobile.it/adelfia-bmw-118d-m-sport-unico-proprietario/179042396,28000,3,2022,42,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,620,adelfia,70010,Puglia,Sud
Bmw 118 118d 5p. Msport,https://www.automobile.it/formello-bmw-118-118d-5p-msport/180721619,28000,4,2021,55,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,304,formello,60,Lazio,Centro
BMW Serie 1 5 Porte 118 i Msport DCT,https://www.automobile.it/milano-bmw-serie-1-5-porte-118-msport-dct/180757151,28000,3,2022,49,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/paglieta-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/178670006,28000,3,2022,67,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,389,paglieta,66020,Abruzzo,Sud
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-118d-5p-msport/180571288,28000,4,2021,85,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,98,vinci,50059,Toscana,Centro
BMW Serie 1 118D MSPORT AUTO,https://www.automobile.it/verona-bmw-serie-1-118d-msport-auto/180773343,28100,4,2021,49,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,86,verona,37121,Veneto,Nord-est
BMW Serie 1 120D MSPORT AUTO,https://www.automobile.it/vigevano-bmw-serie-1-120d-msport-auto/179453149,28200,4,2021,69,automatico,Diesel,190,M Sport,Sport,120d,Rivenditore,193,vigevano,27029,Lombardia,Nord-ovest
BMW M135 i xDrive,https://www.automobile.it/cagliari-bmw-m135-xdrive/180387557,28399,4,2021,91,automatico,Benzina,306,M,Performance,M135i xDrive,Rivenditore,628,cagliari,9121,Sardegna,Isole
BMW Serie 1 5 Porte 118 i Msport,https://www.automobile.it/olgiate-olona-bmw-serie-1-5-porte-118-msport/180817840,28400,3,2022,18,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,206,olgiate olona,21057,Lombardia,Nord-ovest
BMW Serie 1 118I MSPORT 136CV,https://www.automobile.it/saronno-bmw-serie-1-118i-msport-136cv/180785713,28400,3,2022,18,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,196,saronno,21047,Lombardia,Nord-ovest
Bmw 118d 5p. Msport,https://www.automobile.it/genova-bmw-118d-5p-msport/177803174,28500,5,2020,112,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,177,genova,16121,Liguria,Nord-ovest
BMW Serie 1 (F40) - 116d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-116d-5p-msport/180062977,28500,2,2023,58,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,101,capannori,55012,Toscana,Centro
BMW 118 i M-SPORT Steptronic/AUTOMATICA MSport F40,https://www.automobile.it/concesio-bmw-118-m-sport-steptronic-automatica-msport-f40/179628484,28500,3,2022,60,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,126,concesio,25062,Lombardia,Nord-ovest
BMW 116 d 5p. Business Advantage,https://www.automobile.it/lecce-bmw-116-d-5p-business-advantage/180712799,28500,2,2023,39,automatico,Diesel,116,Advantage,Base,116d,Rivenditore,750,lecce,73100,Puglia,Sud
BMW Serie 1 5 Porte 116 d SCR Msport DCT,https://www.automobile.it/paglieta-bmw-serie-1-5-porte-116-d-scr-msport-dct/178670007,28500,3,2022,30,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,389,paglieta,66020,Abruzzo,Sud
BMW Serie 1 (F40) 120d xDrive 5p. Msport,https://www.automobile.it/lucca-bmw-serie-1-f40-120d-xdrive-5p-msport/180829086,28500,4,2021,94,automatico,Diesel,190,M Sport,Sport,120d xDrive,Rivenditore,104,lucca,55100,Toscana,Centro
BMW Serie 1 (F40) - 116d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-116d-5p-msport/180062989,28500,2,2023,58,automatico,Diesel,116,M Sport,Sport,116d,Rivenditore,98,vinci,50059,Toscana,Centro
BMW Serie 1 118d Msport auto,https://www.automobile.it/trento-bmw-serie-1-118d-msport-auto/179128553,28700,4,2021,74,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,156,trento,38121,Trentino-Alto Adige/Südtirol,Nord-est
BMW 118 i 5p. Business Advantage,https://www.automobile.it/lecce-bmw-118-5p-business-advantage/179185977,28700,2,2023,38,automatico,Benzina,136,Advantage,Base,118i,Rivenditore,750,lecce,73100,Puglia,Sud
BMW 118 118 i M-sport 118 i Msport Automatica *NAVI,https://www.automobile.it/montebelluna-bmw-118-118-m-sport-118-msport-automatica-navi/178001411,28800,4,2021,39,automatico,Benzina,136,M Sport,Sport,118i,Rivenditore,142,montebelluna,31044,Veneto,Nord-est
BMW 118 d 5p. Sport,https://www.automobile.it/castelnuovo-rangone-bmw-118-d-5p-sport/175810375,28800,5,2020,40,automatico,Diesel,150,Sport Line,Middle,118d,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
BMW 116d 5p. Msport del 2020,https://www.automobile.it/bibbiena-bmw-116d-5p-msport-2020/177581503,28800,5,2020,51,automatico,Benzina,116,M Sport,Sport,116d,Rivenditore,120,bibbiena,52011,Toscana,Centro
BMW SERIE 1 118D M SPORT 150CV DIESEL FULL OPTIONAL,https://www.automobile.it/lecce-bmw-serie-1-118d-m-sport-150cv-diesel-full-optional/179540293,28800,3,2022,51,automatico,Diesel,150,M Sport,Sport,118d,Rivenditore,750,lecce,73100,Puglia,Sud
