Annuncio,Link,Prezzo,Anni,Immatricolazione,Chilometraggio,Cambio,Carburante,CV,Allestimento,Allestimento_unificato,Modello,Venditore,Distanza,Comune,CAP,Regione,Area
AUDI A3 SPB 35 TFSI S tronic Business Advanced,https://www.automobile.it/gallarate-audi-a3-spb-35-tfsi-s-tronic-business-advanced/180675619,27500,3,2022,31,automatico,Ibrido,150,Business Advanced,Middle,35 TFSI,Rivenditore,214,gallarate,21013,Lombardia,Nord-ovest
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.automobile.it/cingoli-audi-a3-spb-40-tfsi-s-tronic-business-advanced/180861053,27500,4,2021,25,automatico,Ibrido,190,Business Advanced,Middle,40 TFSI,Rivenditore,220,cingoli,62011,Marche,Centro
AUDI A3 SPB 40 TFSI e S tronic,https://www.automobile.it/castiglione-olona-audi-a3-spb-40-tfsi-s-tronic/180422723,27650,4,2021,52,automatico,Ibrido,190,S,Performance,40 TFSI,Rivenditore,215,castiglione olona,21043,Lombardia,Nord-ovest
AUDI A3 SPB 30 TDI S tronic S line PREZZO REALE,https://www.automobile.it/arsie-audi-a3-spb-30-tdi-s-tronic-s-line-prezzo-reale/180572747,27700,2,2023,76,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,154,arsie,32030,Veneto,Nord-est
AUDI A3 SPB 30 TDI S tronic S line edition,https://www.automobile.it/arsie-audi-a3-spb-30-tdi-s-tronic-s-line-edition/180749464,27700,2,2023,70,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,154,arsie,32030,Veneto,Nord-est
AUDI A3 SPB 30 TDI S tronic S line PREZZO REALE,https://www.automobile.it/arsie-audi-a3-spb-30-tdi-s-tronic-s-line-prezzo-reale/180361899,27700,2,2023,75,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,154,arsie,32030,Veneto,Nord-est
AUDI A3 SPB 35 TDI 150CV S tronic Advanced,https://www.automobile.it/castiglione-stiviere-audi-a3-spb-35-tdi-150cv-s-tronic-advanced/179690826,27800,3,2022,36,automatico,Diesel,150,Advanced,Middle,35 TDI,Rivenditore,94,castiglione delle stiviere,46043,Lombardia,Nord-ovest
AUDI A3 SPB 35 TDI S tronic Business Advanced First-Call,https://www.automobile.it/castiglione-stiviere-audi-a3-spb-35-tdi-s-tronic-business-advanced-first-call/180825334,27800,2,2023,34,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,94,castiglione delle stiviere,46043,Lombardia,Nord-ovest
AUDI A3 SPB 35 TDI GARANZIA AUDI FINO A GIUGNO 2025,https://www.automobile.it/lecce-audi-a3-spb-35-tdi-garanzia-audi-giugno-2025/175875131,27890,5,2020,57,automatico,Diesel,150,S,Performance,35 TDI,Rivenditore,750,lecce,73100,Puglia,Sud
AUDI S3 SPB 2.0 TFSI 300 CV quattro S tronic,https://www.automobile.it/sassari-audi-s3-spb-2-0-tfsi-300-cv-quattro-s-tronic/180387612,27899,5,2020,85,automatico,Benzina,310,S,Performance,S3,Rivenditore,485,sassari,7100,Sardegna,Isole
AUDI S3 SPB 2.0 TFSI 300 CV quattro S tronic,https://www.automobile.it/milano-audi-s3-spb-2-0-tfsi-300-cv-quattro-s-tronic/179174450,27899,5,2020,85,automatico,Benzina,310,S,Performance,S3,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S tronic Business Advanced,https://www.automobile.it/lamezia-terme-audi-a3-spb-35-tdi-s-tronic-business-advanced/179407065,27900,4,2021,89,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,764,lamezia terme,88046,Calabria,Sud
Audi A3 SPB 35 TDI S tronic S line edition,https://www.automobile.it/giarre-audi-a3-spb-35-tdi-s-tronic-s-line-edition/178465862,27900,4,2021,100,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,841,giarre,95014,Sicilia,Isole
AUDI A3 30 TDI S tronic S line edition #Vari.Colori,https://www.automobile.it/mirano-audi-a3-30-tdi-s-tronic-s-line-edition-vari-colori/180208293,27900,2,2023,52,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,119,mirano,30035,Veneto,Nord-est
AUDI A3 Sedan 30 TDI S line edition,https://www.automobile.it/castenaso-audi-a3-sedan-30-tdi-s-line-edition/179987411,27900,2,2023,26,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,31,castenaso,40055,Emilia-Romagna,Nord-est
Audi A3 SPB 30 TDI S tronic Business Advanced,https://www.automobile.it/bologna-audi-a3-spb-30-tdi-s-tronic-business-advanced/180503222,27900,3,2022,37,automatico,Diesel,116,Business Advanced,Middle,30 TDI,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
AUDI A3 SPB 30 TDI S tronic S line edition,https://www.automobile.it/monopoli-audi-a3-spb-30-tdi-s-tronic-s-line-edition/180225385,27900,2,2023,66,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,651,monopoli,70043,Puglia,Sud
Audi A3 SPB 35 TDI S tronic Business.,https://www.automobile.it/firenze-audi-a3-spb-35-tdi-s-tronic-business/180853490,27900,4,2021,79,automatico,Diesel,150,Business,Base,35 TDI,Rivenditore,99,firenze,50121,Toscana,Centro
Audi A3 SPB 35 TDI auto Business Adv|43.000km|2022,https://www.automobile.it/rosolini-audi-a3-spb-35-tdi-auto-business-adv-43-000km-2022/180593187,27900,3,2022,43,automatico,Diesel,150,Business,Base,35 TDI,Rivenditore,928,rosolini,96019,Sicilia,Isole
AUDI A3 SPORTBACK 35 TFSI S tronic S Line Edition MHEV,https://www.automobile.it/vigevano-audi-a3-sportback-35-tfsi-s-tronic-s-line-edition-mhev/180807789,27900,3,2022,30,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,193,vigevano,27029,Lombardia,Nord-ovest
AUDI A3 SPORTBACK 35 TFSI S tronic S Line Edition MHEV,https://www.automobile.it/vigevano-audi-a3-sportback-35-tfsi-s-tronic-s-line-edition-mhev/180807784,27900,3,2022,30,automatico,Ibrido,150,S line,Sport,35 TFSI,Rivenditore,193,vigevano,27029,Lombardia,Nord-ovest
Audi A3 SPB 30 TDI Business Advanced,https://www.automobile.it/corleone-audi-a3-spb-30-tdi-business-advanced/180848133,27900,3,2022,27,automatico,Diesel,116,Business Advanced,Middle,30 TDI,Rivenditore,782,corleone,90034,Sicilia,Isole
AUDI A3 SPB 40 TFSI e S tronic Business Advanced!,https://www.automobile.it/lissone-audi-a3-spb-40-tfsi-s-tronic-business-advanced/180686849,27950,3,2022,24,automatico,Ibrido,190,Business Advanced,Middle,40 TFSI,Rivenditore,182,lissone,20851,Lombardia,Nord-ovest
AUDI A3 SPB 30 TDI,https://www.automobile.it/alcamo-audi-a3-spb-30-tdi/180181470,27990,3,2022,50,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,757,alcamo,91011,Sicilia,Isole
AUDI A3 SPB 35 TFSI S tronic Business Advanced,https://www.automobile.it/torino-audi-a3-spb-35-tfsi-s-tronic-business-advanced/180250049,27990,2,2023,34,automatico,Benzina,150,Business Advanced,Middle,35 TFSI,Rivenditore,276,torino,10121,Piemonte,Nord-ovest
Audi A3 SPB 35 TDI S tronic Sport 2.0d 150cv,https://www.automobile.it/taranto-audi-a3-spb-35-tdi-s-tronic-sport-2-0d-150cv/180866167,27999,3,2022,38,automatico,Diesel,150,Sport,Middle,35 TDI,Rivenditore,683,taranto,74121,Puglia,Sud
Audi A3 SPB 35 TFSI Business Advanced,https://www.automobile.it/massa-audi-a3-spb-35-tfsi-business-advanced/180447255,28000,5,2020,55,automatico,Benzina,150,Business Advanced,Middle,35 TFSI,Rivenditore,105,massa,54100,Toscana,Centro
Audi A3 Sedan 35 TDI S tronic,https://www.automobile.it/amato-audi-a3-sedan-35-tdi-s-tronic/180654475,28000,4,2021,84,automatico,Diesel,150,S,Performance,35 TDI,Rivenditore,774,amato,88040,Calabria,Sud
Audi A3 SPB 35 TFSI S-tronic Advanced UFFICIALE AUDI,https://www.automobile.it/costa-masnaga-audi-a3-spb-35-tfsi-s-tronic-advanced-ufficiale-audi/180781508,28000,4,2021,75,automatico,Benzina,150,Advanced,Middle,35 TFSI,Rivenditore,190,costa masnaga,23845,Lombardia,Nord-ovest
Audi Audi A3 Sportback 30 TFSI 85(116) kW(CV) 6-marce,https://www.automobile.it/palermo-audi-audi-a3-sportback-30-tfsi-85-116-kw-cv-6-marce/180572013,28000,0,2025,10,automatico,Benzina,110,Sport,Middle,30 TFSI,Rivenditore,750,palermo,90121,Sicilia,Isole
AUDI A3 4ª serie - A3 SPB 40 TFSI e S tronic Business Advanced,https://www.automobile.it/capannori-audi-a3-4-serie-a3-spb-40-tfsi-s-tronic-business-advanced/179612699,28000,4,2021,24,automatico,Ibrido,190,Business Advanced,Middle,40 TFSI,Rivenditore,101,capannori,55012,Toscana,Centro
AUDI A3 4ª serie - A3 SPB 40 TFSI e S tronic Business Advanced,https://www.automobile.it/vinci-audi-a3-4-serie-a3-spb-40-tfsi-s-tronic-business-advanced/179612733,28000,4,2021,24,automatico,Ibrido,190,Business Advanced,Middle,40 TFSI,Rivenditore,98,vinci,50059,Toscana,Centro
Audi A3 SPB 35 TDI S tronic line edition,https://www.automobile.it/viareggio-audi-a3-spb-35-tdi-s-tronic-line-edition/180912224,28000,4,2021,60,automatico,Diesel,150,S,Performance,35 TDI,Rivenditore,113,viareggio,55049,Toscana,Centro
AUDI A3 SPB 40 TFSI e S tronic Advanced Plug-in,https://www.automobile.it/caorso-audi-a3-spb-40-tfsi-s-tronic-advanced-plug/180643128,28196,1,2024,14,automatico,Ibrido,190,Advanced,Middle,40 TFSI,Rivenditore,108,caorso,29012,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S-LINE S-Tronic Km37.000-2020,https://www.automobile.it/san-michele-salentino-audi-a3-spb-35-tdi-s-line-s-tronic-km37-000-2020/180873378,28300,5,2020,37,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,695,san michele salentino,72018,Puglia,Sud
AUDI A3 SPB 35 TDI S tronic Business Advanced,https://www.automobile.it/santorso-audi-a3-spb-35-tdi-s-tronic-business-advanced/180609372,28400,3,2022,80,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,120,santorso,36014,Veneto,Nord-est
AUDI A3 SPB 30 TDI Business Advanced,https://www.automobile.it/cagliari-audi-a3-spb-30-tdi-business-advanced/179082602,28400,3,2022,27,automatico,Diesel,116,Business Advanced,Middle,30 TDI,Rivenditore,628,cagliari,9121,Sardegna,Isole
AUDI A3 SPB 30 TDI S tronic S line edition,https://www.automobile.it/barletta-audi-a3-spb-30-tdi-s-tronic-s-line-edition/180199514,28490,2,2023,76,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,560,barletta,76121,Puglia,Sud
AUDI A3 SPB 40 TFSI e S tronic Business,https://www.automobile.it/azzanello-audi-a3-spb-40-tfsi-s-tronic-business/180394261,28500,2,2023,43,automatico,Ibrido,190,Business,Base,40 TFSI,Rivenditore,119,azzanello,26010,Lombardia,Nord-ovest
Audi A3 SPB 30 TDI S tronic S line edition,https://www.automobile.it/terrasini-audi-a3-spb-30-tdi-s-tronic-s-line-edition/180500905,28500,3,2022,48,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,741,terrasini,90049,Sicilia,Isole
Audi A3 SPB 30 TDI S line edition IVA ESPOSTA,https://www.automobile.it/roccalumera-audi-a3-spb-30-tdi-s-line-edition-iva-esposta/180613462,28500,4,2021,120,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,823,roccalumera,98027,Sicilia,Isole
Audi A3 SPB 35 TDI S tronic Business Advanced,https://www.automobile.it/roma-audi-a3-spb-35-tdi-s-tronic-business-advanced/180897315,28500,3,2022,35,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,326,roma,118,Lazio,Centro
Audi A3 SPB 40 TFSI e S -tronic S-- line edition,https://www.automobile.it/manerba-garda-audi-a3-spb-40-tfsi-s-tronic-s-line-edition/180927284,28500,4,2021,81,automatico,Ibrido,190,S,Performance,40 TFSI,Rivenditore,108,manerba garda,25080,Lombardia,Nord-ovest
Audi A3 1.5 35 TFSI MHEV S-Line Sportback S Tronic #4358,https://www.automobile.it/milano-audi-a3-1-5-35-tfsi-mhev-s-line-sportback-s-tronic-4358/179544639,28700,3,2022,25,automatico,Ibrido,150,S line,Sport,35 TFSI,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
AUDI A3 SPB 30 TFSI,https://www.automobile.it/castelnuovo-rangone-audi-a3-spb-30-tfsi/177295586,28750,3,2022,19,automatico,Benzina,110,S,Performance,30 TFSI,Rivenditore,20,castelnuovo rangone,41051,Emilia-Romagna,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition,https://www.automobile.it/augusta-audi-a3-spb-35-tdi-s-tronic-s-line-edition/180464771,28800,4,2021,85,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,894,augusta,96011,Sicilia,Isole
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://www.automobile.it/milano-audi-a3-spb-35-tfsi-s-tronic-business-advanced/180570218,28800,2,2023,26,automatico,Ibrido,150,Business Advanced,Middle,35 TFSI,Rivenditore,177,milano,20121,Lombardia,Nord-ovest
AUDI A3 SPB 35 TDI S tronic Business Advanced,https://www.automobile.it/arsie-audi-a3-spb-35-tdi-s-tronic-business-advanced/180675876,28800,2,2023,27,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,154,arsie,32030,Veneto,Nord-est
"AUDI A3 SPB 35 TDI S tronic ADVANCED PELLE/MATRIX/18""",https://www.automobile.it/arsie-audi-a3-spb-35-tdi-s-tronic-advanced-pelle-matrix-18/180675892,28800,2,2023,28,automatico,Diesel,150,Advanced,Middle,35 TDI,Rivenditore,154,arsie,32030,Veneto,Nord-est
Audi A3 SPORTBACK 35 TDI S LINE S TRONIC,https://www.automobile.it/lecce-audi-a3-sportback-35-tdi-s-line-s-tronic/180862433,28800,4,2021,76,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,750,lecce,73100,Puglia,Sud
Audi A3 SPB 40 TFSI e S tronic Business,https://www.automobile.it/anzio-audi-a3-spb-40-tfsi-s-tronic-business/180904146,28800,3,2022,29,automatico,Ibrido,190,Business,Base,40 TFSI,Rivenditore,377,anzio,42,Lazio,Centro
AUDI A3 SPB 30 TDI S tronic S line edition,https://www.automobile.it/settimo-torinese-audi-a3-spb-30-tdi-s-tronic-s-line-edition/180621052,28800,4,2021,94,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,270,settimo torinese,10036,Piemonte,Nord-ovest
Audi A3 SPB 35 TFSI S tronic Business Advanced,https://www.automobile.it/calvagese-riviera-audi-a3-spb-35-tfsi-s-tronic-business-advanced/180810321,28800,3,2022,38,automatico,Ibrido,150,Business Advanced,Middle,35 TFSI,Rivenditore,111,calvagese riviera,25080,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S line edition,https://www.automobile.it/santa-teresa-gallura-audi-a3-spb-35-tdi-s-line-edition/180630062,28890,4,2021,58,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,412,santa teresa gallura,7028,Sardegna,Isole
Audi A3 NUOVA SPORTBACK SPORTBACK 30 TFSI,https://www.automobile.it/roma-audi-a3-nuova-sportback-sportback-30-tfsi/176217415,28900,3,2022,23,automatico,Benzina,110,Sport,Middle,30 TFSI,Rivenditore,326,roma,118,Lazio,Centro
Audi A3 SPB 35 TDI S tronic Business Advanced,https://www.automobile.it/cavallino-audi-a3-spb-35-tdi-s-tronic-business-advanced/179357633,28900,4,2021,51,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,754,cavallino,73020,Puglia,Sud
AUDI A3 SPB 35 TDI Stronic S line edition TETTO APRIBILE,https://www.automobile.it/feltre-audi-a3-spb-35-tdi-stronic-s-line-edition-tetto-apribile/180193243,28900,4,2021,63,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,162,feltre,32032,Veneto,Nord-est
Audi A3 SPB 30 TDI S tronic Business Advanced,https://www.automobile.it/lecce-audi-a3-spb-30-tdi-s-tronic-business-advanced/180272146,28900,3,2022,21,automatico,Diesel,116,Business Advanced,Middle,30 TDI,Rivenditore,750,lecce,73100,Puglia,Sud
AUDI A3 SPB 35 TDI S TRONIC BUSINESS ADVANCED,https://www.automobile.it/brescia-audi-a3-spb-35-tdi-s-tronic-business-advanced/179803933,28900,3,2022,67,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,121,brescia,25121,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S tronic Business Advanced,https://www.automobile.it/furci-siculo-audi-a3-spb-35-tdi-s-tronic-business-advanced/180580987,28900,2,2023,97,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,824,furci siculo,98023,Sicilia,Isole
Audi A3 SPB 40 TFSI e S tronic,https://www.automobile.it/ariccia-audi-a3-spb-40-tfsi-s-tronic/180129685,28900,3,2022,25,automatico,Ibrido,190,S,Performance,40 TFSI,Rivenditore,350,ariccia,72,Lazio,Centro
AUDI A3 SPB 35 TDI S tronic Business Advanced VARI COLORI!,https://www.automobile.it/piombino-dese-audi-a3-spb-35-tdi-s-tronic-business-advanced-vari-colori/179172459,28900,2,2023,25,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,124,piombino dese,35017,Veneto,Nord-est
Audi A3 SPB 35TDI Stronic Sline edition 2022,https://www.automobile.it/porto-san-giorgio-audi-a3-spb-35tdi-stronic-sline-edition-2022/180527477,28900,3,2022,56,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,269,porto san giorgio,63822,Marche,Centro
Audi a3 spb 30 tdi S-tronic ”S-LINE x 2”-‘23,https://www.automobile.it/trinitapoli-audi-a3-spb-30-tdi-s-tronic-s-line-x-2-23/180874726,28900,2,2023,84,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,545,trinitapoli,76015,Puglia,Sud
Audi A3 SPB 35 TDI S tronic Business Advanced,https://www.automobile.it/aquila-audi-a3-spb-35-tdi-s-tronic-business-advanced/180869338,28900,3,2022,64,automatico,Diesel,150,Business Advanced,Middle,35 TDI,Rivenditore,315,l aquila,67100,Abruzzo,Sud
AUDI A3 SPB 30 TDI S line edition,https://www.automobile.it/porto-sant-elpidio-audi-a3-spb-30-tdi-s-line-edition/180875922,28900,5,2020,110,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,262,porto sant elpidio,63821,Marche,Centro
Audi A3 SPB 35 TFSI S line edition,https://www.automobile.it/chivasso-audi-a3-spb-35-tfsi-s-line-edition/180837202,28900,2,2023,23,automatico,Benzina,150,S line,Sport,35 TFSI,Rivenditore,262,chivasso,10034,Piemonte,Nord-ovest
Audi A3 SPB 35 TDI S tronic S line edition,https://www.automobile.it/verdellino-audi-a3-spb-35-tdi-s-tronic-s-line-edition/179577057,28900,2,2023,65,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,158,verdellino,24040,Lombardia,Nord-ovest
Audi A3 SPB 35 TFSI S tronic S line edition,https://www.automobile.it/calvagese-riviera-audi-a3-spb-35-tfsi-s-tronic-s-line-edition/180888366,28900,3,2022,24,automatico,Ibrido,150,S line,Sport,35 TFSI,Rivenditore,111,calvagese riviera,25080,Lombardia,Nord-ovest
Audi A3 SPB 30 TFSI S tronic Business Advanced,https://www.automobile.it/beverino-audi-a3-spb-30-tfsi-s-tronic-business-advanced/180694992,28900,1,2024,13,automatico,Ibrido,110,Business Advanced,Middle,30 TFSI,Rivenditore,120,beverino,19020,Liguria,Nord-ovest
Audi A3 SPB 30 TFSI S tronic Business Advanced,https://www.automobile.it/beverino-audi-a3-spb-30-tfsi-s-tronic-business-advanced/180694976,28900,1,2024,17,automatico,Ibrido,110,Business Advanced,Middle,30 TFSI,Rivenditore,120,beverino,19020,Liguria,Nord-ovest
AUDI A3 SPB 30 TDI S tronic Advaced s-tronic #aziendali,https://www.automobile.it/spinea-audi-a3-spb-30-tdi-s-tronic-advaced-s-tronic-aziendali/174671934,28990,3,2022,28,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,122,spinea,30038,Veneto,Nord-est
AUDI A3 SPB 30 TDI S tronic S line edition,https://www.automobile.it/barletta-audi-a3-spb-30-tdi-s-tronic-s-line-edition/179147655,28990,2,2023,76,automatico,Diesel,116,S line,Sport,30 TDI,Rivenditore,560,barletta,76121,Puglia,Sud
AUDI A3 SPB 35 TFSI S tronic Business Advanced,https://www.automobile.it/piombino-dese-audi-a3-spb-35-tfsi-s-tronic-business-advanced/177329716,28990,2,2023,12,automatico,Ibrido,150,Business Advanced,Middle,35 TFSI,Rivenditore,124,piombino dese,35017,Veneto,Nord-est
Audi A3 SPB 35 TDI S tronic S line edition,https://www.automobile.it/tortora-audi-a3-spb-35-tdi-s-tronic-s-line-edition/180781753,28999,5,2020,111,automatico,Diesel,150,S line,Sport,35 TDI,Rivenditore,650,tortora,87020,Calabria,Sud
Audi A3 SPB 35 TDI S tronic,https://www.automobile.it/rimini-audi-a3-spb-35-tdi-s-tronic/178364614,29000,2,2023,26,automatico,Diesel,150,S,Performance,35 TDI,Rivenditore,132,rimini,47921,Emilia-Romagna,Nord-est
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/sassari-audi-a3-spb-30-tdi-s-tronic/180801418,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,485,sassari,7100,Sardegna,Isole
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/roma-audi-a3-spb-30-tdi-s-tronic/180801652,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,326,roma,118,Lazio,Centro
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/catania-audi-a3-spb-30-tdi-s-tronic/180799993,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,861,catania,95121,Sicilia,Isole
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/verona-audi-a3-spb-30-tdi-s-tronic/180800248,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,86,verona,37121,Veneto,Nord-est
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/palermo-audi-a3-spb-30-tdi-s-tronic/180801537,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,750,palermo,90121,Sicilia,Isole
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/bari-audi-a3-spb-30-tdi-s-tronic/180800980,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,611,bari,70121,Puglia,Sud
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/beinasco-audi-a3-spb-30-tdi-s-tronic/180799977,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,283,beinasco,10092,Piemonte,Nord-ovest
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/firenze-audi-a3-spb-30-tdi-s-tronic/180800745,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,99,firenze,50121,Toscana,Centro
AUDI A3 SPB 30 TDI S tronic,https://www.automobile.it/cagliari-audi-a3-spb-30-tdi-s-tronic/180801260,29099,2,2023,21,automatico,Diesel,116,S,Performance,30 TDI,Rivenditore,628,cagliari,9121,Sardegna,Isole
