Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
OPEL Corsa 1.5 D 100 CV Edition,https://www.automobile.it/milano-opel-corsa-1-5-d-100-cv-edition/180783984,1.5 Diesel,8850.0,159,manuale,2020,Diesel,100.0,Rivenditore,20121.0,milano
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/180449355,1.2 75cv,8900.0,94,manuale,2021,Benzina,75.0,Rivenditore,35042.0,este
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/179970811,1.2 75cv,8900.0,69,manuale,2022,Benzina,75.0,Rivenditore,35042.0,este
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/180058704,1.2 75cv,8900.0,69,manuale,2022,Benzina,75.0,Rivenditore,35042.0,este
Opel Corsa 1.2 Elegance neopatentati,https://www.automobile.it/torino-opel-corsa-1-2-elegance-neopatentati/180151905,1.2 75cv,8900.0,98,manuale,2021,Benzina,75.0,Rivenditore,10121.0,torino
Opel Corsa Opel Corsa 1.2 Elegance PROMOZIONE Unicoproprietario,https://www.automobile.it/torino-opel-corsa-opel-corsa-1-2-elegance-promozione-unicoproprietario/180830064,1.2 75cv,8900.0,92,manuale,2021,Benzina,75.0,Rivenditore,10121.0,torino
Opel Corsa 1.5 diesel 100 CV Edition,https://www.automobile.it/bitonto-opel-corsa-1-5-diesel-100-cv-edition/180951534,1.5 Diesel,8900.0,180,manuale,2020,Diesel,100.0,Rivenditore,70032.0,bitonto
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/180749963,1.2 75cv,8900.0,86,manuale,2022,Benzina,75.0,Rivenditore,35042.0,este
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/179995503,1.2 75cv,8900.0,59,manuale,2022,Benzina,75.0,Rivenditore,35042.0,este
Opel Corsa 1.2 **motore nuovo**,https://www.automobile.it/verdello-opel-corsa-1-2-motore-nuovo/180582382,1.2 75cv,8990.0,90,manuale,2020,Benzina,75.0,Rivenditore,24049.0,verdello
Opel Corsa 1.2 Edition **MOTORE NUOVO**,https://www.automobile.it/verdello-opel-corsa-1-2-edition-motore-nuovo/180661791,1.2 75cv,8990.0,88,manuale,2020,Benzina,75.0,Rivenditore,24049.0,verdello
OPEL - Corsa - 1.2 Elegance,https://www.automobile.it/villaricca-opel-corsa-1-2-elegance/180864364,1.2 75cv,8990.0,149,manuale,2021,Benzina,75.0,Rivenditore,80010.0,villaricca
Opel Corsa 1.5 D 100 CV Edition,https://www.automobile.it/torino-opel-corsa-1-5-d-100-cv-edition/180969421,1.5 Diesel,8990.0,129,manuale,2021,Diesel,100.0,Rivenditore,10121.0,torino
Opel Corsa 1.2 Elegance,https://www.automobile.it/qualiano-opel-corsa-1-2-elegance/180930657,1.2 75cv,8999.0,139,manuale,2020,Benzina,75.0,Rivenditore,80019.0,qualiano
OPEL Corsa 1.2,https://www.automobile.it/moncalieri-opel-corsa-1-2/180797517,1.2 75cv,9300.0,97,manuale,2021,Benzina,75.0,Rivenditore,10024.0,moncalieri
OPEL Corsa 1.2,https://www.automobile.it/moncalieri-opel-corsa-1-2/180797532,1.2 75cv,9300.0,92,manuale,2021,Benzina,75.0,Rivenditore,10024.0,moncalieri
Opel Corsa 1.2 Elegance OK NEOPATENTATI,https://www.automobile.it/pistoia-opel-corsa-1-2-elegance-ok-neopatentati/180868584,1.2 75cv,9400.0,135,manuale,2021,Benzina,75.0,Rivenditore,51100.0,pistoia
OPEL Corsa 1.2,https://www.automobile.it/altidona-opel-corsa-1-2/180916659,1.2 75cv,9450.0,124,manuale,2020,Benzina,75.0,Rivenditore,63824.0,altidona
Opel Corsa 1.5 diesel 102 CV Elegance,https://www.automobile.it/frattamaggiore-opel-corsa-1-5-diesel-102-cv-elegance/180790583,1.5 Diesel,9450.0,162,manuale,2022,Diesel,100.0,Rivenditore,80027.0,frattamaggiore
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254036,1.2 75cv,9490.0,86,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
Opel Corsa 1.2 Elegance,https://www.automobile.it/pompei-opel-corsa-1-2-elegance/180512828,1.2 75cv,9490.0,98,manuale,2020,Benzina,75.0,Rivenditore,80045.0,pompei
Opel Corsa 1.2 100 CV Elegance,https://www.automobile.it/surbo-opel-corsa-1-2-100-cv-elegance/180635958,1.2 100cv,9490.0,118,manuale,2021,Benzina,100.0,Rivenditore,73010.0,surbo
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/180029947,1.2 75cv,9490.0,59,manuale,2022,Benzina,75.0,Rivenditore,35042.0,este
Opel Corsa 1.2 75 CV EDITION MT5 - KM. 64.000 CERTIFICATI - AUTO PER NEOPATENTATI,https://www.automobile.it/borgaro-torinese-opel-corsa-1-2-75-cv-edition-mt5-km-64-000-certificati-auto-neopatentati/178926646,1.2 75cv,9490.0,64,manuale,2020,Benzina,75.0,Rivenditore,10071.0,borgaro torinese
Opel Corsa Edition BR010062 1.5 Diesel 102CV,https://www.automobile.it/cinisello-balsamo-opel-corsa-edition-br010062-1-5-diesel-102cv/180575465,1.5 Diesel,9490.0,120,manuale,2020,Diesel,100.0,Rivenditore,20092.0,cinisello balsamo
Opel Corsa Edition BR010062 1.5 Diesel 102CV,https://www.automobile.it/reggio-emilia-opel-corsa-edition-br010062-1-5-diesel-102cv/180582764,1.5 Diesel,9490.0,120,manuale,2020,Diesel,100.0,Rivenditore,42121.0,reggio emilia
Opel Corsa 1.5 diesel 100 CV Edition,https://www.automobile.it/cercola-opel-corsa-1-5-diesel-100-cv-edition/180360326,1.5 Diesel,9490.0,100,manuale,2021,Diesel,100.0,Rivenditore,80040.0,cercola
Opel Corsa 1.2 100 CV GS Line,https://www.automobile.it/atripalda-opel-corsa-1-2-100-cv-gs-line/180972697,1.2 100cv,9499.0,160,manuale,2020,Benzina,100.0,Rivenditore,83042.0,atripalda
OPEL Corsa 1.2 Elegance,https://www.automobile.it/marsala-opel-corsa-1-2-elegance/178568169,1.2 75cv,9500.0,87,manuale,2021,Benzina,75.0,Rivenditore,91025.0,marsala
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/178581636,1.2 75cv,9500.0,80,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/179725904,1.2 75cv,9500.0,97,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/marsala-opel-corsa-1-2-elegance/179732345,1.2 75cv,9500.0,85,manuale,2021,Benzina,75.0,Rivenditore,91025.0,marsala
OPEL Corsa 1.2 Elegance,https://www.automobile.it/marsala-opel-corsa-1-2-elegance/179732346,1.2 75cv,9500.0,83,manuale,2021,Benzina,75.0,Rivenditore,91025.0,marsala
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180253962,1.2 75cv,9500.0,93,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180253981,1.2 75cv,9500.0,94,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254112,1.2 75cv,9500.0,86,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254215,1.2 75cv,9500.0,85,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254381,1.2 75cv,9500.0,81,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254288,1.2 75cv,9500.0,93,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254346,1.2 75cv,9500.0,95,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL - Corsa - 1.5 D 100 CV Elegance,https://www.automobile.it/taranto-opel-corsa-1-5-d-100-cv-elegance/180350398,1.5 Diesel,9500.0,164,manuale,2020,Diesel,100.0,Rivenditore,74121.0,taranto
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254164,1.2 75cv,9500.0,97,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
Opel Corsa 1.2 Elegance,https://www.automobile.it/caselette-opel-corsa-1-2-elegance/179670255,1.2 75cv,9500.0,89,manuale,2021,Benzina,75.0,Rivenditore,10040.0,caselette
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254005,1.2 75cv,9500.0,83,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
Opel Corsa 1.2 Elegance,https://www.automobile.it/aci-sant-antonio-opel-corsa-1-2-elegance/180798870,1.2 75cv,9500.0,134,manuale,2020,Benzina,75.0,Rivenditore,95025.0,aci sant antonio
Opel Corsa 1.2 Elegance,https://www.automobile.it/aci-sant-antonio-opel-corsa-1-2-elegance/180814929,1.2 75cv,9500.0,134,manuale,2020,Benzina,75.0,Rivenditore,95025.0,aci sant antonio
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254130,1.2 75cv,9500.0,80,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180253765,1.2 75cv,9500.0,102,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
Opel Corsa 1.2 Elegance PROMO FINANZIAMENTO,https://www.automobile.it/roma-opel-corsa-1-2-elegance-promo-finanziamento/180199219,1.2 75cv,9600.0,93,manuale,2021,Benzina,75.0,Rivenditore,118.0,roma
Opel Corsa 1.2 BENZINA 84MILA KM 02/2021,https://www.automobile.it/sassari-opel-corsa-1-2-benzina-84mila-km-02-2021/180962988,1.2 75cv,9700.0,84,manuale,2021,Benzina,75.0,Rivenditore,7100.0,sassari
Opel Corsa 1.2 Edition,https://www.automobile.it/casalnuovo-napoli-opel-corsa-1-2-edition/180941970,1.2 75cv,9799.0,82,manuale,2021,Benzina,75.0,Rivenditore,80013.0,casalnuovo napoli
OPEL Corsa 1.2 100 CV Elegance NO OBBLIGO FINANZIA. !!!!!,https://www.automobile.it/fiumicino-opel-corsa-1-2-100-cv-elegance-obbligo-finanzia/180855487,1.2 100cv,9800.0,97,manuale,2021,Benzina,100.0,Rivenditore,54.0,fiumicino
Opel Corsa GPL neopatentati,https://www.automobile.it/roma-opel-corsa-gpl-neopatentati/179625550,,9800.0,110,manuale,2020,Benzina,,Rivenditore,118.0,roma
Opel Corsa 1.2 Edition,https://www.automobile.it/salerno-opel-corsa-1-2-edition/180966450,1.2 75cv,9800.0,120,manuale,2020,Benzina,75.0,Rivenditore,84121.0,salerno
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254001,1.2 75cv,9850.0,82,manuale,2021,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Elegance (X NEO PATENTATI),https://www.automobile.it/trapani-opel-corsa-1-2-elegance-x-neo-patentati/179218292,1.2 75cv,9900.0,97,manuale,2021,Benzina,75.0,Rivenditore,91100.0,trapani
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/180410916,1.2 75cv,9900.0,77,manuale,2022,Benzina,75.0,Rivenditore,35042.0,este
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/180410918,1.2 75cv,9900.0,54,manuale,2022,Benzina,75.0,Rivenditore,35042.0,este
OPEL Corsa 1.2 100 CV Elegance Iva Esposta promo,https://www.automobile.it/este-opel-corsa-1-2-100-cv-elegance-iva-esposta-promo/180177718,1.2 100cv,9900.0,122,manuale,2021,Benzina,100.0,Rivenditore,35042.0,este
Opel Corsa 1.2 100 CV Elegance,https://www.automobile.it/caselette-opel-corsa-1-2-100-cv-elegance/180655991,1.2 100cv,9900.0,110,manuale,2021,Benzina,100.0,Rivenditore,10040.0,caselette
Opel Corsa 1.2 Orange Edition B-Color s&s 75cv,https://www.automobile.it/campobasso-opel-corsa-1-2-orange-edition-b-color-s-s-75cv/180793696,1.2 75cv,9900.0,78,manuale,2022,Benzina,75.0,Rivenditore,86100.0,campobasso
OPEL Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.automobile.it/este-opel-corsa-1-2-edition-neopatentati-promo/180807809,1.2 75cv,9900.0,39,manuale,2022,Benzina,75.0,Rivenditore,35042.0,este
Opel Corsa 1.2 Benzina 75CV E6 Neo. - 2021,https://www.automobile.it/roma-opel-corsa-1-2-benzina-75cv-e6-neo-2021/180813708,1.2 75cv,9900.0,95,manuale,2021,Benzina,75.0,Rivenditore,118.0,roma
Opel Corsa 1.2 100 CV GS Line,https://www.automobile.it/certaldo-opel-corsa-1-2-100-cv-gs-line/180924567,1.2 100cv,9900.0,68,manuale,2021,Benzina,100.0,Rivenditore,50052.0,certaldo
Opel Corsa 1.5 D 100 CV Elegance,https://www.automobile.it/prevalle-opel-corsa-1-5-d-100-cv-elegance/180942312,1.5 Diesel,9900.0,131,manuale,2020,Diesel,100.0,Rivenditore,25080.0,prevalle
OPEL Corsa VI 2020 - e- Edition,https://www.automobile.it/bologna-opel-corsa-2020-edition/179792299,,9900.0,60,automatico,2021,Elettrico,,Rivenditore,40121.0,bologna
Opel Corsa 1.2 100 CV Edition,https://www.automobile.it/settimo-torinese-opel-corsa-1-2-100-cv-edition/178370995,1.2 100cv,9900.0,60,manuale,2020,Benzina,100.0,Rivenditore,10036.0,settimo torinese
Opel Corsa 1.5 diesel 100 CV Elegance,https://www.automobile.it/napoli-opel-corsa-1-5-diesel-100-cv-elegance/179565567,1.5 Diesel,9950.0,88,manuale,2021,Diesel,100.0,Rivenditore,80121.0,napoli
Opel Corsa 1.2 Anno 2021 6marce Clima,https://www.automobile.it/balestrate-opel-corsa-1-2-anno-2021-6marce-clima/179551813,1.2 75cv,9980.0,97,manuale,2021,Benzina,75.0,Rivenditore,90041.0,balestrate
OPEL Corsa 1.2 100 CV GS Line +,https://www.automobile.it/castenaso-opel-corsa-1-2-100-cv-gs-line/180254399,1.2 100cv,9990.0,76,manuale,2021,Benzina,100.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 Edition,https://www.automobile.it/roma-opel-corsa-1-2-edition/180323416,1.2 75cv,9990.0,57,manuale,2021,Benzina,75.0,Rivenditore,118.0,roma
Opel Corsa 1.5 D 100 CV Elegance,https://www.automobile.it/marsicovetere-opel-corsa-1-5-d-100-cv-elegance/180620783,1.5 Diesel,9999.0,170,manuale,2021,Diesel,100.0,Rivenditore,85050.0,marsicovetere
Opel Corsa 1.2 Edition s&s 75cv PDC,https://www.automobile.it/vedelago-opel-corsa-1-2-edition-s-s-75cv-pdc/180327439,1.2 75cv,9999.0,86,manuale,2020,Benzina,75.0,Rivenditore,31050.0,vedelago
Opel Corsa 1.2 benzina anno 2021,https://www.automobile.it/palermo-opel-corsa-1-2-benzina-anno-2021/179817122,1.2 75cv,10000.0,75,manuale,2021,Benzina,75.0,Rivenditore,90121.0,palermo
Opel Corsa 1.2 Edition,https://www.automobile.it/santa-elisabetta-opel-corsa-1-2-edition/179319666,1.2 75cv,10000.0,79,manuale,2021,Benzina,75.0,Rivenditore,92020.0,santa elisabetta
Opel Corsa OPEL CORSA 2021 1.5 DIESEL,https://www.automobile.it/qualiano-opel-corsa-opel-corsa-2021-1-5-diesel/180898120,1.5 Diesel,10000.0,80,manuale,2021,Diesel,100.0,Rivenditore,80019.0,qualiano
Opel Corsa 1.2 Elegance BENZINA 5 PORTE KM70MILA,https://www.automobile.it/roma-opel-corsa-1-2-elegance-benzina-5-porte-km70mila/180109031,1.2 75cv,10100.0,70,manuale,2021,Benzina,75.0,Rivenditore,118.0,roma
Opel Corsa 1.2 Design & Tech,https://www.automobile.it/tolmezzo-opel-corsa-1-2-design-tech/180286762,1.2 75cv,10200.0,52,manuale,2022,Benzina,75.0,Rivenditore,33028.0,tolmezzo
OPEL Corsa 1.2 Elegance,https://www.automobile.it/roma-opel-corsa-1-2-elegance/180907815,1.2 75cv,10200.0,81,manuale,2021,Benzina,75.0,Rivenditore,118.0,roma
Opel Corsa 1.2 Edition s AFFARE!!,https://www.automobile.it/rovigo-opel-corsa-1-2-edition-s-affare/180396158,1.2 75cv,10200.0,65,manuale,2022,Benzina,75.0,Rivenditore,45100.0,rovigo
OPEL Corsa 1.2 Design & Tech,https://www.automobile.it/castenaso-opel-corsa-1-2-design-tech/179463229,1.2 75cv,10300.0,82,manuale,2022,Benzina,75.0,Rivenditore,40055.0,castenaso
Opel Corsa 1.2 Blitz Edition,https://www.automobile.it/roma-opel-corsa-1-2-blitz-edition/180253424,1.2 75cv,10350.0,70,manuale,2022,Benzina,75.0,Rivenditore,118.0,roma
Opel Corsa 1.2 Benzina 75CV E6 Neo. - 2022,https://www.automobile.it/roma-opel-corsa-1-2-benzina-75cv-e6-neo-2022/180813709,1.2 75cv,10400.0,68,manuale,2022,Benzina,75.0,Rivenditore,118.0,roma
Opel Corsa Elegance 1.2 #5787,https://www.automobile.it/pieve-nievole-opel-corsa-elegance-1-2-5787/180733719,1.2 75cv,10400.0,40,manuale,2020,Benzina,75.0,Rivenditore,51018.0,pieve a nievole
Opel Corsa 1.2 100CV Elegance,https://www.automobile.it/meda-opel-corsa-1-2-100cv-elegance/180818291,1.2 100cv,10418.0,39,manuale,2022,Benzina,100.0,Rivenditore,20821.0,meda
Opel Corsa 1.2 100CV Elegance,https://www.automobile.it/san-giorgio-bosco-opel-corsa-1-2-100cv-elegance/180818300,1.2 100cv,10418.0,39,manuale,2022,Benzina,100.0,Rivenditore,35010.0,san giorgio bosco
Opel Corsa 1.2 100CV Elegance,https://www.automobile.it/milano-opel-corsa-1-2-100cv-elegance/180818342,1.2 100cv,10418.0,39,manuale,2022,Benzina,100.0,Rivenditore,20121.0,milano
Opel Corsa 1.2 100CV Elegance,https://www.automobile.it/curno-opel-corsa-1-2-100cv-elegance/180818395,1.2 100cv,10418.0,39,manuale,2022,Benzina,100.0,Rivenditore,24035.0,curno
Opel Corsa 1.2 100CV Elegance,https://www.automobile.it/roma-opel-corsa-1-2-100cv-elegance/180818379,1.2 100cv,10418.0,39,manuale,2022,Benzina,100.0,Rivenditore,118.0,roma
Opel Corsa 1.2 100CV Elegance,https://www.automobile.it/sala-bolognese-opel-corsa-1-2-100cv-elegance/180818361,1.2 100cv,10418.0,39,manuale,2022,Benzina,100.0,Rivenditore,40010.0,sala bolognese
Opel Corsa 1.2 100CV Elegance,https://www.automobile.it/barzago-opel-corsa-1-2-100cv-elegance/180818421,1.2 100cv,10418.0,39,manuale,2022,Benzina,100.0,Rivenditore,23890.0,barzago
OPEL Corsa 1.2 Edition OK NEO PATENTATI,https://www.automobile.it/oderzo-opel-corsa-1-2-edition-ok-neo-patentati/179055971,1.2 75cv,10450.0,70,manuale,2021,Benzina,75.0,Rivenditore,31046.0,oderzo
OPEL Corsa 1.2 Edition OK NEO PATENTATI,https://www.automobile.it/oderzo-opel-corsa-1-2-edition-ok-neo-patentati/179764085,1.2 75cv,10450.0,70,manuale,2021,Benzina,75.0,Rivenditore,31046.0,oderzo
Opel Corsa 1.2 Elegance,https://www.automobile.it/ribera-opel-corsa-1-2-elegance/179747823,1.2 75cv,10490.0,118,manuale,2021,Benzina,75.0,Rivenditore,92016.0,ribera
Opel Corsa 1.2 Edition KM CERTIFICATI,https://www.automobile.it/castellaneta-opel-corsa-1-2-edition-km-certificati/180705538,1.2 75cv,10499.0,50,manuale,2022,Benzina,75.0,Rivenditore,74011.0,castellaneta
Opel Corsa 1.5 D 100 CV GS Line,https://www.automobile.it/qualiano-opel-corsa-1-5-d-100-cv-gs-line/180930659,1.5 Diesel,10499.0,146,manuale,2020,Diesel,100.0,Rivenditore,80019.0,qualiano
Opel Corsa 1.2 Elegance,https://www.automobile.it/pontecagnano-faiano-opel-corsa-1-2-elegance/180337003,1.2 75cv,10500.0,108,manuale,2021,Benzina,75.0,Rivenditore,84098.0,pontecagnano faiano
Opel Corsa 1.2 BENZINA 75 C.V. FARI LED NAVIGATORE ANDROID RETROCAMERA SOLI KM 70409,https://www.automobile.it/casapulla-opel-corsa-1-2-benzina-75-v-fari-led-navigatore-android-retrocamera-soli-km-70409/180710253,1.2 75cv,10500.0,70,manuale,2021,Benzina,75.0,Rivenditore,81020.0,casapulla
Opel Corsa 1.2 Elegance,https://www.automobile.it/prato-opel-corsa-1-2-elegance/180853388,1.2 75cv,10500.0,95,manuale,2021,Benzina,75.0,Rivenditore,59100.0,prato
Opel Corsa 1.5D 100cv Edition FULL NEOPATENTATI,https://www.automobile.it/giugliano-campania-opel-corsa-1-5d-100cv-edition-full-neopatentati/180510710,1.5 Diesel,10500.0,129,manuale,2020,Diesel,100.0,Rivenditore,80014.0,giugliano campania
Opel Corsa 1.2 100 CV Elegance,https://www.automobile.it/san-michele-salentino-opel-corsa-1-2-100-cv-elegance/180951146,1.2 100cv,10500.0,26,manuale,2020,Benzina,100.0,Rivenditore,72018.0,san michele salentino
Opel Corsa 1.2 100 CV Elegance,https://www.automobile.it/san-michele-salentino-opel-corsa-1-2-100-cv-elegance/180967370,1.2 100cv,10500.0,26,manuale,2020,Benzina,100.0,Rivenditore,72018.0,san michele salentino
Opel Corsa 1.2 100 CV Elegance,https://www.automobile.it/san-michele-salentino-opel-corsa-1-2-100-cv-elegance/180967370,1.2 100cv,10500.0,26,manuale,2020,Benzina,100.0,Rivenditore,72018.0,san michele salentino
Opel Corsa 1.2 Edition,https://www.automobile.it/misilmeri-opel-corsa-1-2-edition/180973967,1.2 75cv,10500.0,109,manuale,2020,Benzina,75.0,Rivenditore,90036.0,misilmeri
Opel Corsa 1.2 Elegance ok neo,https://www.automobile.it/valderice-opel-corsa-1-2-elegance-ok-neo/180970186,1.2 75cv,10500.0,98,manuale,2020,Benzina,75.0,Rivenditore,91019.0,valderice
Opel Corsa 1.2 100 CV,https://www.automobile.it/villaricca-opel-corsa-1-2-100-cv/180711169,1.2 100cv,10690.0,60,manuale,2021,Benzina,100.0,Rivenditore,80010.0,villaricca
Opel Corsa 1.5 diesel 100 CV Elegance,https://www.automobile.it/salsomaggiore-terme-opel-corsa-1-5-diesel-100-cv-elegance/178782494,1.5 Diesel,10700.0,110,manuale,2021,Diesel,100.0,Rivenditore,43039.0,salsomaggiore terme
OPEL Corsa 1.2 Elegance,https://www.automobile.it/castenaso-opel-corsa-1-2-elegance/180254146,1.2 75cv,10700.0,82,manuale,2022,Benzina,75.0,Rivenditore,40055.0,castenaso
OPEL Corsa 1.2 100 CV Elegance Uniprò Fatturab.,https://www.automobile.it/tivoli-opel-corsa-1-2-100-cv-elegance-unipro-fatturab/179986824,1.2 100cv,10700.0,84,manuale,2021,Benzina,100.0,Rivenditore,19.0,tivoli
Opel Corsa 1.2 100 CV Elegance,https://www.automobile.it/alba-opel-corsa-1-2-100-cv-elegance/180610970,1.2 100cv,10700.0,92,manuale,2021,Benzina,100.0,Rivenditore,12051.0,alba
Opel Corsa 1.5 100CV Edition,https://www.automobile.it/milano-opel-corsa-1-5-100cv-edition/180676260,1.5 Diesel,10747.0,54,manuale,2022,Diesel,100.0,Rivenditore,20121.0,milano
Opel Corsa 1.5 100CV Edition,https://www.automobile.it/roma-opel-corsa-1-5-100cv-edition/180676180,1.5 Diesel,10747.0,54,manuale,2022,Diesel,100.0,Rivenditore,118.0,roma
Opel Corsa 1.5 100CV Edition,https://www.automobile.it/curno-opel-corsa-1-5-100cv-edition/180676233,1.5 Diesel,10747.0,54,manuale,2022,Diesel,100.0,Rivenditore,24035.0,curno
Opel Corsa 1.5 100CV Edition,https://www.automobile.it/san-giorgio-bosco-opel-corsa-1-5-100cv-edition/180544487,1.5 Diesel,10747.0,54,manuale,2022,Diesel,100.0,Rivenditore,35010.0,san giorgio bosco
Opel Corsa 1.5 100CV Edition,https://www.automobile.it/sala-bolognese-opel-corsa-1-5-100cv-edition/180676330,1.5 Diesel,10747.0,54,manuale,2022,Diesel,100.0,Rivenditore,40010.0,sala bolognese
